listing_name,listing_url,listing_image,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
Ivory Lace Key Hole Back Tiered Tulle With Big Bow Wedding Flower Girl Dress M0086,https://www.etsy.com/listing/802395935/ivory-lace-key-hole-back-tiered-tulle?click_key=707dc2e6fdc8b729931fffc06fe1f1aca091e625%3A802395935&click_sum=fbcab9a1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-4-4,https://i.etsystatic.com/12079668/r/il/3a8c48/2288036474/il_340x270.2288036474_5lc7.jpg,MillyWeddingshop,14,United Kingdom,1,18076,2696,0.0,0.0,0.0,0.0,0.0,5,"The most beautiful flower girl dress made to exact measurements. I couldn't find any 'high street' flower girl dresses that I really loved, so glad I found Milly's shop on Etsy the dress is even more beautiful in person than it was online. Thank you, Milly!","Stunning dress for my daughter when she’s a flower girl at our wedding, she loves twirling in it too!","Absolutely beautiful dress. Sent my daughters measurements and dress fits perfectly, with some wiggly room which is great. She will steal the show at our wedding now!
Thanks so much",N.A.,118.74,15.82
Sleeveless Long Length Classic Flower Girl Bohemian Dress - Smoky Dusty Blue Bridal,https://www.etsy.com/listing/1046937443/sleeveless-long-length-classic-flower?click_key=60cf3beeaa838693476c5ba8475a8757c9ccae1a%3A1046937443&click_sum=585dda76&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-4-5,https://i.etsystatic.com/18619350/c/2244/1783/0/297/il/134b36/3110397126/il_340x270.3110397126_axkp.jpg,CocoFlowerGirls,9,United Kingdom,1,10478,1748,0.0,0.0,0.0,0.0,0.0,4,WOW WOW WOW!!! I cannot wait for my daughter to wear this dress as a surprise for my brother on his wedding day. From start to finish the process has been faultless. Thankyou for such a beautiful dress which made my 3 year old daughters face light up.,"Beautiful dress, my daughter loves it and will look beautiful as our kittle flowergirl in August. 
Thank you 💛",N.A.,N.A.,56.46,24.32
Handmade beaded circle skirt flower girl dress,https://www.etsy.com/listing/561684494/handmade-beaded-circle-skirt-flower-girl?click_key=4f97d3dc6a5d23e2e7e139464657570402b2e3ec%3A561684494&click_sum=6e650351&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-4-6,https://i.etsystatic.com/13965400/c/1280/1016/0/779/il/6e7bfc/1443474624/il_340x270.1443474624_lgvg.jpg,Shopleilarae,8,United Kingdom,0,2750,420,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,88.33,24.34
"Boho flower dress, Girl bridal dress, Linen dress girl",https://www.etsy.com/listing/1156438034/boho-flower-dress-girl-bridal-dress?click_key=60ca5e77f7f58bba4d13d5b830e7ef215e24a768%3A1156438034&click_sum=85a0d754&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-4-7&sca=1&sts=1,https://i.etsystatic.com/7799154/c/3000/2384/0/115/il/421166/3792799688/il_340x270.3792799688_es16.jpg,GioCrochetAndMore,11,Italy,0,908,208,0.97,0.03,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,85.0,30.0
3D Flower Lace V Back Wedding Flower Girl Dress M0078,https://www.etsy.com/listing/677690612/3d-flower-lace-v-back-wedding-flower?click_key=f3f1076168d01b779fd9347b8e7b00f27786210d%3A677690612&click_sum=58f34852&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-4-8,https://i.etsystatic.com/12079668/r/il/04e989/1863143591/il_340x270.1863143591_aa2p.jpg,MillyWeddingshop,14,United Kingdom,1,18076,2696,0.0,0.0,0.0,0.0,0.0,35,The dress was absolutely stunning and fit my little girl perfectly!!!,"I ordered a dress from Milly for my flower girl at my upcoming wedding. Milly was very patient with me as I asked for pictures of different colours and samples. I also asked to customise the dress and she did this perfectly, it’s just how I wanted and absolutely beautiful! Can’t wait to see her in it on my wedding day!","Bought for our niece for our wedding as a flower girl and this dress is just stunning, the design and style is beautiful and we could not be happier!",Received a beautiful dress. The maker was very understanding and communicated very efficient with any questions or concerns I had. My daughter was in between sizes and she made it to the measurements I sent her. Rejected it within 12 days. 10/10 would recommend.,114.4,15.82
"Dusty Rose Tutu Girls Dress, Flower Girls Rose Gold Boho Style Tulle Dress, Baby Girls Cake Smash Dress, Baby Girls Puffy Dusty Pink Dress",https://www.etsy.com/listing/1257136692/dusty-rose-tutu-girls-dress-flower-girls?click_key=f56b65e9fbbba07a21e34d9a93ba5d07f1899148%3A1257136692&click_sum=3404efd3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-1&frs=1,https://i.etsystatic.com/36673992/r/il/a28b92/4022104290/il_340x270.4022104290_a2ji.jpg,MadameSaram,17,Germany,0,123,41,0.95,0.02,0.02,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,89.7,0.0
"Orage Peach Gold Flower girl dress,peach gold tutu dress,bridesmaid dress, princess dress, crochet top tulle dress, hand knit tutu dress",https://www.etsy.com/listing/237199480/orage-peach-gold-flower-girl-dresspeach?click_key=3e2bc8ec30ef087a6511e78aad8442ee2e0957bb%3A237199480&click_sum=d8498ee1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-2&pro=1&frs=1&sts=1,https://i.etsystatic.com/8920903/r/il/95a623/787581825/il_340x270.787581825_qo20.jpg,MimozaLuxury,2,Bulgaria,0,3322,607,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,73.01,0.0
Long Sleeves Floor Length Ivory Lace Champagne Tulle Wedding Flower Girl Dress M0080,https://www.etsy.com/listing/799631943/long-sleeves-floor-length-ivory-lace?click_key=8caf240e968cfb8424a6d22b1a2473b9f976674a%3A799631943&click_sum=ae6ed040&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-3,https://i.etsystatic.com/12079668/r/il/2ebf17/2325934643/il_340x270.2325934643_egk2.jpg,MillyWeddingshop,14,United Kingdom,1,18076,2696,0.96,0.03,0.01,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,133.22,15.82
"occasion dress, girls dress, baptism dress, birthday dress, first birthday, flowergirl dress, nude dress, baby dress, flower girl dress",https://www.etsy.com/listing/754351218/occasion-dress-girls-dress-baptism-dress?click_key=4526254a63427cb1876c629cc4a922f84b3c4d66%3A754351218&click_sum=7c0e72f2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-4&frs=1&cns=1,https://i.etsystatic.com/20300937/c/2250/1788/0/336/il/e13ff2/2143438914/il_340x270.2143438914_ma77.jpg,StudioDeVi,13,Lithuania,0,161,40,1.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,49.0,0.0
"Lace flower girl dress, Boho flower girl dress, Flower girl dress long sleeve, Flower girl dress tulle, Flower girl dress toddler",https://www.etsy.com/listing/1132256033/lace-flower-girl-dress-boho-flower-girl?click_key=f8b5058363e69247de904749e041e77b03ec077e%3A1132256033&click_sum=b412ad9e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-5&pro=1,https://i.etsystatic.com/23909643/c/1667/1325/0/363/il/946632/3556094215/il_340x270.3556094215_19rc.jpg,BeverlyCoStore,0,Ukraine,0,353,84,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,102.66,52.76
Swing dress school dress flower girl dress in lilac,https://www.etsy.com/listing/950860408/swing-dress-school-dress-flower-girl?click_key=b0023b1dac13b07a12184452371464e4d41781d8%3A950860408&click_sum=2ee48062&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-6,https://i.etsystatic.com/18324681/r/il/41ef09/2882462862/il_340x270.2882462862_7rfw.jpg,paulapustekuchen,14,Germany,0,574,214,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,59.0,4.9
"Gorgeous, Olive Satin Feel Dress (Various Colours) - Wedding, Communion, Baptism, Flower Girl",https://www.etsy.com/listing/1251000158/gorgeous-olive-satin-feel-dress-various?click_key=6367b6cfeb9202e0e3ded98ffbaab68d6dcffd86%3A1251000158&click_sum=e3fc5d88&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-7,https://i.etsystatic.com/27262765/r/il/7d8262/3936009214/il_340x270.3936009214_24r0.jpg,AFairytaleAwaitsYou,13,United Kingdom,1,868,262,0.89,0.05,0.02,0.01,0.03,0,N.A.,N.A.,N.A.,N.A.,55.01,26.77
Handmade Ivory & grey midi tutu flower girl birthday dress,https://www.etsy.com/listing/715814202/handmade-ivory-grey-midi-tutu-flower?click_key=8830edc44cac2a45988cc1a16a51166270d36cb1%3A715814202&click_sum=075be6ee&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-8,https://i.etsystatic.com/13965400/r/il/a745f1/2026018255/il_340x270.2026018255_863p.jpg,Shopleilarae,18,United Kingdom,0,2750,420,0.92,0.05,0.01,0.01,0.01,0,N.A.,N.A.,N.A.,N.A.,88.33,24.34
Girls Muslin Long Sleeve Dress Cotton Windsor Wine Colour,https://www.etsy.com/listing/830775203/girls-muslin-long-sleeve-dress-cotton?click_key=268a3ee612fbf153def79ceed276f14d21bc2258%3A830775203&click_sum=5c7c1ef8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-1&sts=1,https://i.etsystatic.com/8250676/r/il/27f465/2431289321/il_340x270.2431289321_c8py.jpg,LillyRoseStories,11,Poland,1,2790,643,0.0,0.0,0.0,0.0,0.0,5,Gorgeous dress! Even more beautiful in person than in the photos! Shipping did take a little longer than estimated but the dress still came in time for our family photos. I will definitely be shopping here again in the future!,Thank you for the beautiful dresses.,"Beautiful dress, mittl6the fifth from this shop. Thank you!",N.A.,35.0,6.0
Natasha Girls White Dress Extra Large Flower Christening First Holy Communion,https://www.etsy.com/listing/972297117/natasha-girls-white-dress-extra-large?click_key=654f01757eef2b8fae7d03e50b895da7f246c9ca%3A972297117&click_sum=e6cbbfd4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-2&sts=1,https://i.etsystatic.com/21525886/c/427/340/31/181/il/c8921d/3632425423/il_340x270.3632425423_l1kb.jpg,MissBebonito,8,United Kingdom,1,826,166,0.94,0.05,0.01,0.01,0.0,0,N.A.,N.A.,N.A.,N.A.,41.85,20.56
"Gorgeous Pearl, Flower Girl Dress, Various Colours - - Wedding, Photoshoot, Princess, Bridesmaid",https://www.etsy.com/listing/1192153664/gorgeous-pearl-flower-girl-dress-various?click_key=675a07109b7854d9856ebc19144b6501801836ff%3A1192153664&click_sum=15cd125b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-3,https://i.etsystatic.com/27262765/c/800/635/0/5/il/60f044/3818176848/il_340x270.3818176848_knc1.jpg,AFairytaleAwaitsYou,18,United Kingdom,1,868,262,0.89,0.05,0.02,0.01,0.03,0,N.A.,N.A.,N.A.,N.A.,128.88,29.2
"Cacao Exclusive Cross Back Pinafore, Linen Pinafore, Different Embroideries, Summer Dress for Girls, Girl Linen Dress, Girl Pinafore",https://www.etsy.com/listing/965074066/cacao-exclusive-cross-back-pinafore?click_key=ed911189799b9920fec5e3ff2b4af640cc7ae313%3A965074066&click_sum=dadb8e50&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-4&pro=1&sts=1,https://i.etsystatic.com/18431734/c/1667/1325/0/128/il/b080cd/3848589408/il_340x270.3848589408_mxj9.jpg,allthebeautifullinen,7,Lithuania,0,4885,1151,0.96,0.03,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,102.0,6.9
"Girls dress ""Summer Happiness"" festive",https://www.etsy.com/listing/703175064/girls-dress-summer-happiness-festive?click_key=56a2fd3273a9c8901cc6a489f6edf3cbb3fdb723%3A703175064&click_sum=c1e82d41&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-5,https://i.etsystatic.com/18029869/c/895/711/0/57/il/6b68b6/1923439482/il_340x270.1923439482_tkmr.jpg,Pieperkinder,8,Germany,0,779,130,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,68.9,4.9
"Puffy velvet burgundy baby girls birthday dress , girls birthday dress, soft tulle cake smash dress, girls soft tulle tutu party dress",https://www.etsy.com/listing/1305612507/puffy-velvet-burgundy-baby-girls?click_key=49b5e34ba8b6150dd28c4d9a003f730593772ef1%3A1305612507&click_sum=97bc29f6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-6&frs=1,https://i.etsystatic.com/36673992/r/il/605605/4212619059/il_340x270.4212619059_1g5k.jpg,MadameSaram,14,Germany,0,123,41,0.95,0.02,0.02,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,100.25,0.0
"Gold, Nude, Yellow or Custom Colour Calf Length Tutu Tulle Skirt, Bridesmaid tutu, Ballet Tutu, Flower Girl Dress, Long Tulle Tutu Skirt UK",https://www.etsy.com/listing/685610302/gold-nude-yellow-or-custom-colour-calf?click_key=74d861a10f1f69cec742dae36786948d03125261%3A685610302&click_sum=1772e826&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-7&frs=1,https://i.etsystatic.com/6610279/c/1508/1197/0/278/il/a1774b/1896297837/il_340x270.1896297837_p21w.jpg,MimosaCouture,17,United Kingdom,0,1680,298,0.0,0.0,0.0,0.0,0.0,4,I absolutely love these tutus!  I purchased them for my daughters to wear in a photo shoot.  The photos are heavenly... the tutus made it!,"Can’t say enough good about these tutus!  And the shop
Owner could not be easier to work with ❤️",These tutus are perfection!  I’ve recommended them to so many friends since ordering them!,Thank you so much. They are gorgeous.,20.27,0.0
"Flower girl dress with train, birthday baby girl dress, pearls applique dress, first birthday dress, photoshoot girl dress, princess dress",https://www.etsy.com/listing/1171957462/flower-girl-dress-with-train-birthday?click_key=1496c3a24bb3d6156c4cae85d8630fdd5145ef69%3A1171957462&click_sum=1009dcea&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-8&sca=1&sts=1,https://i.etsystatic.com/19809912/r/il/34f7b3/3743251929/il_340x270.3743251929_p8k4.jpg,KodomoStudio,14,Poland,1,88,36,0.97,0.0,0.0,0.0,0.03,0,N.A.,N.A.,N.A.,N.A.,100.25,21.11
"Lace Flower Girl, Lace Girl Dress, White Lace Dress, Flower Girl Dress ecru Lace, Communion Dress Gr.122,128,134,140,146",https://www.etsy.com/listing/1213570652/lace-flower-girl-lace-girl-dress-white?click_key=527e1e49621f5e5ba32f0cc53e090731defe59e9%3A1213570652&click_sum=25418a2d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-1&cns=1,https://i.etsystatic.com/18260361/r/il/18b842/3902263567/il_340x270.3902263567_dzrt.jpg,ExklusivFestmode,2,Germany,0,6895,1008,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,59.99,5.0
"T-length Flower Girl dress classic, ivory silk with beige silk sash and big bow. Very Puffy sleeves. Under Petticoat,girl wedding dress",https://www.etsy.com/listing/1080498852/t-length-flower-girl-dress-classic-ivory?click_key=c5c0141393fcd0f52d3a28760d14c9c8a25f22ea%3A1080498852&click_sum=0c9bd6b2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-2&frs=1&pop=1,https://i.etsystatic.com/9746221/r/il/c34098/3366379566/il_340x270.3366379566_nal7.jpg,MariaPlateroKidsClot,16,Spain,0,2225,350,0.0,0.0,0.0,0.0,0.0,34,I can’t say enough great things about our experience working with Maria! My niece’s dress fit great upon arrival and it was clearly made of a very high quality. It was the perfect flower girl dress!,"I cannot recommend this seller highly enough! I am in the US and Maria accommodated my time frame and order specifics beyond my expectations. When I had questions she responded quickly and was a pleasure to work with. The flower girl dresses were exquisite!!! The littles stole the show in their gorgeous dresses and sweet ringbearer's outfit! Thank you so much for everything you did for us Maria. My daughter's wedding was so much more special with your outfits on my grandson and granddaughter! <3
P.S. It was cold when they walked down the aisle-my granddaughter's face says it all!",I cannot recommend this seller highly enough! I am in the US and Maria accommodated my time frame and order specifics beyond my expectations. When I had questions she responded quickly and was a pleasure to work with. The flower girl dresses were exquisite!!! The littles stole the show in their gorgeous dresses and sweet ringbearer's outfit! Thank you so much for everything you did for us Maria. My daughter's wedding was so much more special with your outfits on my grandson and granddaughter! <3,I needed two flower girl dresses made asap and sent to Australia! Thanks so much for prompt shipping! The dresses turned out beautiful!,98.0,0.0
Edasi Baptismal Dress Bolero Festive Dress Girl Dress Baby Dress Babygirl Flower Girl,https://www.etsy.com/listing/695546799/edasi-baptismal-dress-bolero-festive?click_key=bc0fc7eaab70e435c75795bad7fe4a16324181e3%3A695546799&click_sum=6aba7b0a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-3,https://i.etsystatic.com/18224465/c/1833/1455/30/284/il/c2ceaf/1935494549/il_340x270.1935494549_pg1w.jpg,LoliweKids,2,Germany,0,8226,1685,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,54.9,4.9
Christening Dress 'Olivia' by Adore Baby - Baptism dress - Blessing dress - Flower girl dress - Baptism gown - Christening Gown - Silk dress,https://www.etsy.com/listing/499014367/christening-dress-olivia-by-adore-baby?click_key=4e79c47c06767952d6e0a99bf0815aaf073ef073%3A499014367&click_sum=40407e20&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-4&sca=1,https://i.etsystatic.com/12480816/c/1024/813/0/180/il/487408/1369810807/il_340x270.1369810807_ra4b.jpg,AdoreBabyChristening,6,United Kingdom,0,3319,550,0.99,0.01,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,152.11,19.47
"Junior Bridesmaid Top and Skirt, Girls Lace Top & Tulle or Chiffon Tea Length Skirt Flower Girl Wedding Separates, Ages 11-16, 30 Colours",https://www.etsy.com/listing/1042688098/junior-bridesmaid-top-and-skirt-girls?click_key=88c5f74147cc14350fa8011ef5cea25da0692493%3A1042688098&click_sum=a866ed9f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-5,https://i.etsystatic.com/10608562/c/687/546/0/167/il/267c1e/3223811664/il_340x270.3223811664_qfon.jpg,OliveLaneWeddings,5,United Kingdom,1,6907,836,0.88,0.07,0.02,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,130.32,19.29
Flamingo Dress Girl's Dress with flamingo Flamingo dancer Toddler Dress Flamingo Light blue dress Sleeveless dress Summer dress,https://www.etsy.com/listing/462278612/flamingo-dress-girls-dress-with-flamingo?click_key=e29bfaa9aa96b1db2e9ff300e776458f9c62cfda%3A462278612&click_sum=0b563cfa&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-6,https://i.etsystatic.com/13626009/r/il/bec7e9/1489760516/il_340x270.1489760516_sxpg.jpg,HappyButtonStore,8,Greece,0,662,134,0.93,0.04,0.0,0.0,0.02,0,N.A.,N.A.,N.A.,N.A.,36.0,17.0
Felicity White Ankle Length 3/4 Sleeve Holy Communion Dress. Now on Sale,https://www.etsy.com/listing/974328735/felicity-white-ankle-length-34-sleeve?click_key=224be4b9de5f0bd3a4d1e81f7909ef3a4026252e%3A974328735&click_sum=76f9054b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-7&sts=1,https://i.etsystatic.com/27294740/r/il/02fdb4/2964491373/il_340x270.2964491373_n7hs.jpg,PeridotOccasionwear,5,United Kingdom,1,379,68,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,108.6,38.94
"liberty of London girl dress, flower girl dress, summer dress, girls occasion dress, party dress, gift for girls, toddler dress, baby girl",https://www.etsy.com/listing/744142449/liberty-of-london-girl-dress-flower-girl?click_key=6b6e9a083173cff8e7a43058aca350e8d673df25%3A744142449&click_sum=159068b1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-8,https://i.etsystatic.com/17650676/c/2131/1693/0/651/il/cd00c7/2536569240/il_340x270.2536569240_f3za.jpg,marlowebear,13,United Kingdom,0,2380,288,0.0,0.0,0.0,0.0,0.0,7,So pretty and came just as described. Love this dress.,Made my day! The most beautiful dress! Well made and such fast delivery. Thank you!,"I would love to say I love these items but I still haven’t recieved them. Ordered on June 20 2020 and it’s now September 20th and still no dress. Was told they were reshipped. Not sure what to think.

Finally arrived. Very cute!  Made really well!
Thank you",Beautiful works !!!! The girls love their dresses! Thank you so much,136.12,12.16
"1st Birthday Outfit, Tutu, Floral 1st Birthday, Girl One Dress, Tutu Dress, Tulle Birthday Party Dress, Headband",https://www.etsy.com/listing/1188989475/1st-birthday-outfit-tutu-floral-1st?click_key=2de65f06a417ec3bb312f0f74504dd2dab43d7a1%3A1188989475&click_sum=854f7c2d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-1,https://i.etsystatic.com/18260361/r/il/94a80a/3754893115/il_340x270.3754893115_9fp2.jpg,ExklusivFestmode,5,Germany,0,6895,1008,0.91,0.06,0.02,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,69.99,5.0
"Flower girl dress, Birthday Dress, Baby Dress, Lace Dress, Tulle Dress, Wedding, MODEL IBL038",https://www.etsy.com/listing/973813873/flower-girl-dress-birthday-dress-baby?click_key=53f01c66645d9dd279a09ae42cf28d65a3611a15%3A973813873&click_sum=3f499022&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-2&pro=1,https://i.etsystatic.com/27889316/r/il/dcaf57/2962603295/il_340x270.2962603295_5nc8.jpg,HerMajestyFlowerGirl,16,Poland,1,2705,430,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,59.1,21.11
The Alana Flower girl dress,https://www.etsy.com/listing/223599421/the-alana-flower-girl-dress?click_key=6f6c653cbe6dc2f1e0697418a1cd497babc35b36%3A223599421&click_sum=65bb5cdc&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-3,https://i.etsystatic.com/6441951/r/il/2f5351/731486467/il_340x270.731486467_ga5g.jpg,gillygray,2,United Kingdom,0,2713,427,0.0,0.0,0.0,0.0,0.0,4,Absolutely gorgeous bridesmaids dresses.  Fabulous quality.  Perfect fit and beautifully finished and delivered on time.,"Alana dress in white with sash; this dress is perfect; beautifully made; excellent customer service,I love it so so pleased thankyou","Beautiful dress, fits my niece perfectly for my wedding in July, measurements being made larger to be suitable for July is helpful in the planning! The fabric is lovely and well stitched, the sash is beautiful also.The only thing i would ask is if a little note could be placed inside the order on how to fasten it into a bow like on the images online?
Otherwise, perfect! Thank you :) ",N.A.,175.81,10.55
