listing_name,listing_url,listing_image,shop_name,start_price,size_options,ship_cost_germany,allows_returns,shop_location,shop_rating,shop_review_counts,item_review_counts,customer_item_reviews
"Dress for Flower Girl, Junior Bridesmaid, Sleeveless Chiffon Dress, Matching Sash, Pleats and Ribbon Detail, Wedding Girl's Dress",https://www.etsy.com/listing/272168000/dress-for-flower-girl-junior-bridesmaid?click_key=ea583c6c998e62138bc28efc8e5141072e3346be%3A272168000&click_sum=4c069fd9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-7,https://i.etsystatic.com/10608562/c/396/314/0/1/il/7a1877/3979311959/il_340x270.3979311959_n56o.jpg,OliveLaneWeddings,101.25,11,0,1,United Kingdom,5,835,0,N.A.
"Rust linen dress girl, Flower dress girl, Linen ruffle pinafore dress girl",https://www.etsy.com/listing/1089336318/rust-linen-dress-girl-flower-dress-girl?click_key=b426ee78b8721e1742f2ee9f502a3f0b5ece05b5%3A1089336318&click_sum=0316d618&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-5-8&sca=1&sts=1,https://i.etsystatic.com/7799154/c/800/635/0/3/il/97f9fd/3400811134/il_340x270.3400811134_n8wm.jpg,GioCrochetAndMore,75.00,12,0,1,Italy,5,208,0,N.A.
"Rustic Flower Girl dress, Boho Gold Embroidery Crochet Flower Girl Dress, White Bohemian Boho Floor girl girls Dress,Lace Crochet Girl Dress",https://www.etsy.com/listing/517429588/rustic-flower-girl-dress-boho-gold?click_key=da4f40d3a38ac32dd04bd0d20ab94deb984eb441%3A517429588&click_sum=d560eab4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-1,https://i.etsystatic.com/12618968/r/il/fc1f17/1722238688/il_340x270.1722238688_26yi.jpg,MissDandyAtelier,44.95,4,0,1,Spain,5,982,0,N.A.
"Ivory Flower Girl Dress, Baby Baptism Dress in Ivory, Baby Christening dress, First Communion Dress, ivory tutu dress, ivory christening",https://www.etsy.com/listing/589623012/ivory-flower-girl-dress-baby-baptism?click_key=dbcc2d1d60dfc6c8f72d3e68f88ed17e09d0a7f5%3A589623012&click_sum=b92eb1e0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-2&pro=1&frs=1&sts=1,https://i.etsystatic.com/8920903/c/2047/1626/774/94/il/b3d32e/1463169108/il_340x270.1463169108_cuxa.jpg,MimozaLuxury,61.99,2,0,0,Bulgaria,5,607,0,N.A.
"tulle dress, girls dress, baptism dress, birthday dress, christening gown, flowergirl dress, nude dress, baby dress, flower girl dress",https://www.etsy.com/listing/787931064/tulle-dress-girls-dress-baptism-dress?click_key=abec831732b9c0882031375d77499495a6fe05f9%3A787931064&click_sum=e7798b23&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-3&frs=1,https://i.etsystatic.com/20300937/c/2250/1788/0/730/il/846a8f/2333703489/il_340x270.2333703489_7rn6.jpg,StudioDeVi,49.00,17,0,0,Lithuania,5,40,0,N.A.
"Flower Girls Dress, Junior Bridesmaid dress, Rustic girl dress, Mommy and me outfit",https://www.etsy.com/listing/602341269/flower-girls-dress-junior-bridesmaid?click_key=d71c1a73e983e3ac550042d3b57f6c1d1d75c6be%3A602341269&click_sum=bc9125ef&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-4&frs=1,https://i.etsystatic.com/10241337/c/1008/800/0/110/il/89090b/1509531885/il_340x270.1509531885_vv3n.jpg,VintageSummerFashion,60.00,2,0,1,Bulgaria,5,342,0,N.A.
"Puffy velvet burgundy baby girls birthday dress , girls birthday dress, soft tulle cake smash dress, girls soft tulle tutu party dress",https://www.etsy.com/listing/1305612507/puffy-velvet-burgundy-baby-girls?click_key=e0c2890efc29367a5080b68e2d797354b70de14f%3A1305612507&click_sum=8b8db17f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-5&frs=1,https://i.etsystatic.com/36673992/r/il/605605/4212619059/il_340x270.4212619059_1g5k.jpg,MadameSaram,99.70,14,0,0,Germany,5,41,0,N.A.
"Flower girl dress, Sage dress, Birthday Dress, Baby Dress, Lace Dress, Tulle Dress, Wedding",https://www.etsy.com/listing/1268623611/flower-girl-dress-sage-dress-birthday?click_key=95cb4e41fac1750e36d0abb875a8443563488eb9%3A1268623611&click_sum=61efa94d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-6&sts=1,https://i.etsystatic.com/19809912/c/1998/1588/0/375/il/115045/4060835511/il_340x270.4060835511_b1i1.jpg,KodomoStudio,89.20,14,0,1,Poland,5,36,0,N.A.
"Liberty of London dress,Liberty print dress,Liberty girl dress,first birthday dress,Liberty fabric dress,christening dress,flower girl dress",https://www.etsy.com/listing/966332221/liberty-of-london-dressliberty-print?click_key=a780ac173d22c29f612d58226dce652fd092d9c0%3A966332221&click_sum=5eed7b25&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-7&pro=1&sts=1,https://i.etsystatic.com/19229749/c/2560/2034/196/109/il/d7d7a0/2885752928/il_340x270.2885752928_iwif.jpg,LibertyJardin,60.20,12,0,0,France,5,691,0,N.A.
"Dress for Flower Girl, Junior Bridesmaid, Sleeveless Chiffon Dress, Matching Sash, Pleats and Ribbon Detail, Wedding Girl's Dress",https://www.etsy.com/listing/220191028/dress-for-flower-girl-junior-bridesmaid?click_key=629bc053b9612b5bc207d16779d1103a26dec26c%3A220191028&click_sum=eb892553&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-6-8,https://i.etsystatic.com/10608562/c/990/786/0/203/il/abb9c7/1574884950/il_340x270.1574884950_prdt.jpg,OliveLaneWeddings,101.25,35,0,1,United Kingdom,5,835,0,N.A.
Pretty Long White Tulle Lace Flutter Sleeves Flower Girl Dress - Ice White - Bohemian Rustic Hippy Beach Style,https://www.etsy.com/listing/695708634/pretty-long-white-tulle-lace-flutter?click_key=a30f94d238e2ebd36aa81fa1feebaeaeb162431c%3A695708634&click_sum=7144f688&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-1,https://i.etsystatic.com/18619350/r/il/ffc64e/1891480418/il_340x270.1891480418_8chn.jpg,CocoFlowerGirls,63.63,9,0,1,United Kingdom,5,1.745,9,"['Dresses are absolutely stunning and well made! Customer service were very helpful when trying to decide a size and had good responsive communication. Thanks.', 'Stunning', 'Absolutely beautiful. Bought 3 for flower girls. Fitted perfectly', 'Gorgeous dress, amazing quality, seller went above and beyond to help at all times']"
"Champagne Sash for Flower Girl Dress,Light Neutral  Coloured Bow, Belt, Satin Tie Wedding Accessory for Dress, Available in Over 30 Colours",https://www.etsy.com/listing/1235638754/champagne-sash-for-flower-girl?click_key=bbf522eebbac8111264ac9a2b7b55056412d4359%3A1235638754&click_sum=22ba80e4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-2,https://i.etsystatic.com/10608562/c/2027/1611/173/467/il/151e51/3984047373/il_340x270.3984047373_9hdj.jpg,OliveLaneWeddings,21.70,8,0,1,United Kingdom,5,835,0,N.A.
"Raglan dress for girls, with hood, white dots, basic color blue",https://www.etsy.com/listing/707014224/raglan-dress-for-girls-with-hood-white?click_key=8373990d86d2202c0f3590cac4f360a95e11d85f%3A707014224&click_sum=a68d0815&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-3&sca=1,https://i.etsystatic.com/18036792/c/3000/2384/0/487/il/b62b35/3809648044/il_340x270.3809648044_jvtb.jpg,LIATEShop,27.90,9,0,1,Germany,5,219,0,N.A.
Eloise White Sleeveless Embroidered Bodice Holy Communion Dress With Organza Skirt  SALE,https://www.etsy.com/listing/1010997751/eloise-white-sleeveless-embroidered?click_key=076c79e60024d08532c17b4559ae9260bc2b39c1%3A1010997751&click_sum=66f5930d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-4&sts=1,https://i.etsystatic.com/27294740/c/1538/1222/0/542/il/d2cedb/3099193685/il_340x270.3099193685_efaz.jpg,PeridotOccasionwear,108.48,5,0,1,United Kingdom,5,68,0,N.A.
Sleeveless Bohemian Dress Long Length Heather Mauve Classic Flower Girl Dress Occasion Dress,https://www.etsy.com/listing/862185016/sleeveless-bohemian-dress-long-length?click_key=a7e06a2820a554babb384f18ad1925352fd8c8a6%3A862185016&click_sum=d876494d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-5,https://i.etsystatic.com/18619350/r/il/5ac966/2310738897/il_340x270.2310738897_phqj.jpg,CocoFlowerGirls,63.63,8,0,1,United Kingdom,5,1.745,5,"['Beautiful dress for my daughter to be my bridesmaid', 'Beautiful dress, arrived quickly. Thank you very much ⭐️⭐️⭐️⭐️⭐️', 'Beautiful dress, arrived quickly. Thank you very much ⭐️⭐️⭐️⭐️⭐️', 'N.A.']"
"Baby girl baptism dress, pretty christening gown, flower girl dress, 1st birthday dress, empire line dress",https://www.etsy.com/listing/666070996/baby-girl-baptism-dress-pretty?click_key=13b3133d84c22dd3c6996a6d0a60200306626705%3A666070996&click_sum=2c7a20b7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-6,https://i.etsystatic.com/8246686/r/il/30ec69/2451030015/il_340x270.2451030015_ggkw.jpg,BabyRafi,165.00,4,0,1,Cyprus,5,9,0,N.A.
Felicity White Ankle Length 3/4 Sleeve Holy Communion Dress. Now on Sale,https://www.etsy.com/listing/974328735/felicity-white-ankle-length-34-sleeve?click_key=db4b6ffbf2629f8ba79907e31b2b12b026f6562d%3A974328735&click_sum=04d8d97f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-7&sts=1,https://i.etsystatic.com/27294740/r/il/02fdb4/2964491373/il_340x270.2964491373_n7hs.jpg,PeridotOccasionwear,108.48,5,0,1,United Kingdom,5,68,0,N.A.
Flamingo Dress Girl's Dress with flamingo Flamingo dancer Toddler Dress Flamingo Light blue dress Sleeveless dress Summer dress,https://www.etsy.com/listing/462278612/flamingo-dress-girls-dress-with-flamingo?click_key=a12baeb52b4d52f079a09632245d3e9f4983d129%3A462278612&click_sum=2011ebc7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-7-8,https://i.etsystatic.com/13626009/r/il/bec7e9/1489760516/il_340x270.1489760516_sxpg.jpg,HappyButtonStore,36.00,8,0,1,Greece,5,134,0,N.A.
"White, Ivory, Cream, Nude Champagne, Flower Girl Tutu, Calf Length Tulle Skirt, Bridesmaid tutu, Tulle Ballet Tutu Skirt, Flower Girl UK",https://www.etsy.com/listing/521045131/white-ivory-cream-nude-champagne-flower?click_key=8f3aa1d5a32072f6a69bfe4dbc12b0316e4714b1%3A521045131&click_sum=73e230f9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-1&etp=1,https://i.etsystatic.com/6610279/r/il/90672f/1662918519/il_340x270.1662918519_jq5r.jpg,MimosaCouture,20.25,14,0,0,United Kingdom,5,298,5,"['Adorable skirts! I ordered 3 for my 3 flower girls and they were all great! Big without being too puffy/girly. And the girls adored them! Carole was also a pleasure to work with. Would definitely recommend!', 'Great communication from seller and arrived in good time. Product was perfect and fit the girls perfectly.', 'Shipped on time. Pristine packaging had the tulle arrival in excellent condition. Beautiful full skirt', 'Shipped on time. Pristine packaging had the tulle arrival in excellent condition. Beautiful full skirt']"
"Flower girl dress, Birthday Dress, Baby Dress, Lace Dress, Tulle Dress, Wedding, MODEL IBL038",https://www.etsy.com/listing/973813873/flower-girl-dress-birthday-dress-baby?click_key=ca0f7d5e9b3f2f3246977d6eaf5472af6d9c8318%3A973813873&click_sum=bc0c72d3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-2,https://i.etsystatic.com/27889316/r/il/dcaf57/2962603295/il_340x270.2962603295_5nc8.jpg,HerMajestyFlowerGirl,73.46,16,0,1,Poland,5,430,0,N.A.
"Liberty London dress,baby Liberty London dress,flower girl dress,toddler Liberty dress,birthday dress,baptism dress,baby Chirstening dress",https://www.etsy.com/listing/823332943/liberty-london-dressbaby-liberty-london?click_key=9f637ce655109371097459688839e8dff114c52c%3A823332943&click_sum=4b0f6c95&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-3&pro=1&sts=1,https://i.etsystatic.com/19229749/c/3000/2248/0/0/il/a5679a/2358483482/il_340x270.2358483482_kysz.jpg,LibertyJardin,72.10,12,0,0,France,5,691,0,N.A.
Girls Muslin Long Sleeve Dress Cotton Windsor Wine Colour,https://www.etsy.com/listing/830775203/girls-muslin-long-sleeve-dress-cotton?click_key=212e77ab93bb7e8e8775fec2933cb1004a92aac7%3A830775203&click_sum=4efeecb9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-4&sts=1,https://i.etsystatic.com/8250676/r/il/27f465/2431289321/il_340x270.2431289321_c8py.jpg,LillyRoseStories,35.00,11,0,1,Poland,5,641,5,"['Gorgeous dress! Even more beautiful in person than in the photos! Shipping did take a little longer than estimated but the dress still came in time for our family photos. I will definitely be shopping here again in the future!', 'Beautiful dress, mittl6the fifth from this shop. Thank you!', 'Thank you for the beautiful dresses.', 'N.A.']"
"Sailor Dress in White with Navy Blue and Red Trim. Traditional, Vintage Style Dress. 100% Cotton.",https://www.etsy.com/listing/1061637011/sailor-dress-in-white-with-navy-blue-and?click_key=3c6780994190335fe98d4d56fe5b57902075ba5a%3A1061637011&click_sum=9463cc7f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-5&sts=1,https://i.etsystatic.com/11195457/r/il/e27094/3242387780/il_340x270.3242387780_88x3.jpg,MiniChicBoutiqueUK,65.09,9,0,1,United Kingdom,5,263,0,N.A.
"Girls Flower Girl Dress, Party Occasion Dress, Pretty Lilac Purple Classic Style - SALE TO CLEAR",https://www.etsy.com/listing/684165579/girls-flower-girl-dress-party-occasion?click_key=fd603172e86a180900c2883ad9660662550d0b05%3A684165579&click_sum=6c11cb2d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-6,https://i.etsystatic.com/18619350/c/2000/1589/0/632/il/7b6f7b/2530122920/il_340x270.2530122920_gj5x.jpg,CocoFlowerGirls,26.02,6,0,1,United Kingdom,5,1.745,11,"['The dress is really pretty and well made. My little girl looks gorgeous in it and it’s perfect for when she will be our flower girl. The seller was really helpful when I enquired about exact measurements to ensure it would fit.', 'Perfect, lilac is perfect colour and the fit is great. I ordered in age 8 years... my niece who is bridesmaid loved it as it twirls perfectly! Came really quickly as well... thank you', 'Exactly as described,  owner was very helpful with her communication and advised me on the size I needed. Perfect cute dress. Thank you.', 'Wow! Amazing value for money and fantastic quality! Great communication from seller too!']"
Jersey Dress / Girl Dress / Dress Long Sleeved,https://www.etsy.com/listing/1141177402/jersey-dress-girl-dress-dress-long?click_key=7e38f6421cff8b2e47883078979b7612f9ce5ea7%3A1141177402&click_sum=812cb8f7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-7&frs=1,https://i.etsystatic.com/30218214/r/il/ad6f80/3577354772/il_340x270.3577354772_bh85.jpg,Nasebaer,25.00,12,0,0,Germany,5,64,0,N.A.
Bright white Baptism dress Knit Baby girl Dress Wedding Flower girls dress Baby Girls First birthday dress Baby girl special occasion dress,https://www.etsy.com/listing/219978488/bright-white-baptism-dress-knit-baby?click_key=dfb4476f0869132cc3f0e571fef8bf4b901c150c%3A219978488&click_sum=d471e3c0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-8-8,https://i.etsystatic.com/5840864/r/il/65de13/1515272754/il_340x270.1515272754_tk5n.jpg,Marumakids,49.00,7,0,1,Latvia,5,1.592,6,"[""I ordered this dress for my daughter's christening and it was lovely, just like on the pictures. It looked great on my daughter and several people commented how beautiful and dainty it was on the day. I needed it fairly quickly and Kristine sent it very fast after my order. Would recommend it and hope to order again!"", ""The dress is beautiful...so well-crafted and made with care. The order was easy to place and I received my dress in plenty of time for my daughter's baptism. I would order again and recommend to others. Thank you so much!!!"", 'Very nice fabric and fit!\nFast delivery.', 'it was beautifully made. i loved it.']"
